name,oracle_text,scryfall_link,image_src,chinese_simplified,chinese_traditional,french,german,italian,japanese,korean,portuguese,russian,spanish
Heir of Falkenrath // Heir to the Night,"Heir of Falkenrath // Heir to the Night	{1}{B}
Creature — Vampire
Discard a card: Transform this creature. Activate only once each turn.
2/1
",https://scryfall.com/card/iko/128/heir-of-falkenrath--heir-to-the-night,https://cards.scryfall.io/large/front/c/f/cf2ad186-4d85-4628-ae84-3c58c88d34cb.jpg?1576384463,伐肯纳传人 // 暗夜子嗣,伐肯納傳人 // 暗夜子嗣,Héritière Falkenrath // Héritière de la nuit,Erbin von Falkenrath // Erbin der Nacht,Erede di Falkenrath // Erede della Notte,ファルケンラスの後継者 // 夜陰の後継者,팔켄라스의 계승자 // 밤의 계승자,Herdeira de Falkenrath // Herdeira da Noite,Наследница Фалькенратов // Наследница Ночи,Heredera de Falkenrath // Heredera de la noche
Heir of Falkenrath // Heir to the Night,"Heir of Falkenrath // Heir to the Night	
Creature — Vampire Berserker
Flying
3/2
",https://scryfall.com/card/iko/129/heir-of-falkenrath--heir-to-the-night,https://cards.scryfall.io/large/front/c/f/cf2ad186-4d85-4628-ae84-3c58c88d34cb.jpg?1576384463,伐肯纳传人 // 暗夜子嗣,伐肯納傳人 // 暗夜子嗣,Héritière Falkenrath // Héritière de la nuit,Erbin von Falkenrath // Erbin der Nacht,Erede di Falkenrath // Erede della Notte,ファルケンラスの後継者 // 夜陰の後継者,팔켄라스의 계승자 // 밤의 계승자,Herdeira de Falkenrath // Herdeira da Noite,Наследница Фалькенратов // Наследница Ночи,Heredera de Falkenrath // Heredera de la noche
Hound of the Farbogs,"Hound of the Farbogs	{4}{B}
Creature — Zombie Dog
Delirium — This creature has menace as long as there are four or more card types among cards in your graveyard. (A creature with menace can't be blocked except by two or more creatures.)
5/3
",https://scryfall.com/card/iko/130/hound-of-the-farbogs,https://cards.scryfall.io/large/front/0/f/0fc37615-ef72-4176-9e94-080e56af1d8a.jpg?1576384469,远沼猎犬,遠沼獵犬,Chien des Farbogs,Hund der Weitmoore,Segugio delle Paludi Lontane,遠沼の猟犬,먼늪지 사냥개,Sabujo de Brejolonge,Фарбогский Пес,Sabueso de Ciénaga Lejana
Indulgent Aristocrat,"Indulgent Aristocrat	{B}
Creature — Vampire Noble
Lifelink
{2}, Sacrifice a creature: Put a +1/+1 counter on each Vampire you control.
1/1
",https://scryfall.com/card/iko/131/indulgent-aristocrat,https://cards.scryfall.io/large/front/0/7/07015524-874f-4856-a5c1-3148bd126886.jpg?1736467987,放纵豪族,放縱豪族,Aristocrate indulgent,Schwelgender Aristokrat,Aristocratico Edonista,甘やかす貴種,방종한 귀족,Aristocrata Indulgente,Щедрый Аристократ,Aristócrata indulgente
Kindly Stranger // Demon-Possessed Witch,"Kindly Stranger // Demon-Possessed Witch	{2}{B}
Creature — Human
Delirium — {2}{B}: Transform this creature. Activate only if there are four or more card types among cards in your graveyard.
2/3
",https://scryfall.com/card/iko/132/kindly-stranger--demon-possessed-witch,https://cards.scryfall.io/large/front/e/3/e326d5f4-63e1-45fa-8c48-6fdc05709c52.jpg?1576384488,慈祥老妪 // 着魔巫婆,慈祥老嫗 // 著魔巫婆,Inconnue bienveillante // Envoûteuse possédée,Freundliche Fremde // Dämonenbesessene Hexe,Sconosciuta Gentile // Strega Indemoniata,親切な余所者 // 悪魔憑きの魔女,친절한 이방인 // 악마에 홀린 마녀,Estranha Gentil // Bruxa Possuída por Demônios,Добродушная Незнакомка // Одержимая Демоном Ведьма,Desconocida amable // Bruja poseída
Kindly Stranger // Demon-Possessed Witch,"Kindly Stranger // Demon-Possessed Witch	
Creature — Human Shaman
When this creature transforms into Demon-Possessed Witch, you may destroy target creature.
4/3
",https://scryfall.com/card/iko/133/kindly-stranger--demon-possessed-witch,https://cards.scryfall.io/large/front/e/3/e326d5f4-63e1-45fa-8c48-6fdc05709c52.jpg?1576384488,慈祥老妪 // 着魔巫婆,慈祥老嫗 // 著魔巫婆,Inconnue bienveillante // Envoûteuse possédée,Freundliche Fremde // Dämonenbesessene Hexe,Sconosciuta Gentile // Strega Indemoniata,親切な余所者 // 悪魔憑きの魔女,친절한 이방인 // 악마에 홀린 마녀,Estranha Gentil // Bruxa Possuída por Demônios,Добродушная Незнакомка // Одержимая Демоном Ведьма,Desconocida amable // Bruja poseída
Liliana's Indignation,"Liliana's Indignation	{X}{B}
Sorcery
Mill X cards. Target player loses 2 life for each creature card put into your graveyard this way.

",https://scryfall.com/card/iko/134/lilianas-indignation,https://cards.scryfall.io/large/front/3/8/3817ea1a-b3d8-46f1-ac6c-69caf2466bab.jpg?1576384494,莉莲娜的愤慨,莉蓮娜的憤慨,Indignation de Liliana,Lilianas Empörung,Indignazione di Liliana,リリアナの憤り,릴리아나의 분노,Indignação de Liliana,Возмущение Лилианы,Indignación de Liliana
Macabre Waltz,"Macabre Waltz	{1}{B}
Sorcery
Return up to two target creature cards from your graveyard to your hand, then discard a card.

",https://scryfall.com/card/iko/135/macabre-waltz,https://cards.scryfall.io/large/front/4/d/4d1f3c84-89ba-4426-a80b-d524f172c912.jpg?1730489256,亡者华尔滋,亡者華爾滋,Valse macabre,Makabrer Walzer,Valzer Macabro,死の円舞曲,죽음의 왈츠,Valsa Macabra,Жуткий Вальс,Vals macabro
Markov Dreadknight,"Markov Dreadknight	{3}{B}{B}
Creature — Vampire Knight
Flying
{2}{B}, Discard a card: Put two +1/+1 counters on this creature.
3/3
",https://scryfall.com/card/iko/136/markov-dreadknight,https://cards.scryfall.io/large/front/f/a/fa3ed9d2-9053-4583-a226-0ab49bbdab6e.jpg?1576384508,马可夫恐惧骑士,馬可夫恐懼騎士,Chevalier de l'effroi Markov,Markov-Schreckensritter,Cavaliere Terrificante Markov,マルコフの戦慄騎士,마르코프 공포기사,Cavaleiro do Pavor Markov,Жуткий Рыцарь Марковых,Caballero del pavor de Markov
Merciless Resolve,"Merciless Resolve	{2}{B}
Instant
As an additional cost to cast this spell, sacrifice a creature or land.
Draw two cards.

",https://scryfall.com/card/iko/137/merciless-resolve,https://cards.scryfall.io/large/front/3/5/356af156-a059-416c-b78b-d9058b742818.jpg?1576384515,无情决断,無情決斷,Résolution impitoyable,Gnadenlose Entschlossenheit,Determinazione Spietata,無慈悲な決意,무자비한 결의,Determinação Impiedosa,Безжалостная Решимость,Determinación despiadada
Mindwrack Demon,"Mindwrack Demon	{2}{B}{B}
Creature — Demon
Flying, trample
When this creature enters, mill four cards.
Delirium — At the beginning of your upkeep, you lose 4 life unless there are four or more card types among cards in your graveyard.
4/5
",https://scryfall.com/card/iko/138/mindwrack-demon,https://cards.scryfall.io/large/front/b/8/b804cb9c-349e-4143-a372-cf65470d5b46.jpg?1576384521,窥心恶魔,窺心惡魔,Démon de tourmental,Hirnbrecher-Dämon,Demone Lacerasenno,精神壊しの悪魔,정신파멸 악마,Demônio Arruína-mente,"Демон, Крушитель Разума",Demonio ruina mental
Morkrut Necropod,"Morkrut Necropod	{5}{B}
Creature — Slug Horror
Menace (This creature can't be blocked except by two or more creatures.)
Whenever this creature attacks or blocks, sacrifice another creature or land.
7/7
",https://scryfall.com/card/iko/139/morkrut-necropod,https://cards.scryfall.io/large/front/f/7/f726f215-d0a5-4e2c-b874-9dc209479993.jpg?1576384528,穆坎尸足虫,穆坎屍足蟲,Nécropode de Morkrut,Morkrutsumpf-Nekropode,Necropode di Morkrut,モークラットの屍蛞蝓,모르크루트 사령달팽이,Necrópode do Morkrut,Моркрутский Некропод,Necrópodo de Morkrut
Murderous Compulsion,"Murderous Compulsion	{1}{B}
Sorcery
Destroy target tapped creature.
Madness {1}{B} (If you discard this card, discard it into exile. When you do, cast it for its madness cost or put it into your graveyard.)

",https://scryfall.com/card/iko/140/murderous-compulsion,https://cards.scryfall.io/large/front/5/f/5fca1faf-bd47-45cd-a2d9-b2efbc75cbb5.jpg?1736468021,谋杀冲动,謀殺衝動,Instinct meurtrier,Mörderischer Drang,Impulso Omicida,殺人衝動,살인 충동,Compulsão Assassina,Убийственный Порыв,Pulsión asesina
Olivia's Bloodsworn,"Olivia's Bloodsworn	{1}{B}
Creature — Vampire Soldier
Flying
This creature can't block.
{R}: Target Vampire gains haste until end of turn.
2/1
",https://scryfall.com/card/iko/141/olivias-bloodsworn,https://cards.scryfall.io/large/front/f/d/fdda34e9-f28b-4606-8298-b2d0c15033e6.jpg?1576384540,奥莉薇亚的血誓者,奧莉薇亞的血誓者,Sangvasseur d'Olivia,Olivias Blutlakai,Sanguefedele di Olivia,オリヴィアの血誓い,올리비아의 혈종자,Súdito Venijurado de Olivia,Кровный Слуга Оливии,Jurasangre de Olivia
Pale Rider of Trostad,"Pale Rider of Trostad	{1}{B}
Creature — Spirit
Skulk (This creature can't be blocked by creatures with greater power.)
When this creature enters, discard a card.
3/3
",https://scryfall.com/card/iko/142/pale-rider-of-trostad,https://cards.scryfall.io/large/front/8/d/8dad70b8-0dec-4634-a31a-b78438a313a2.jpg?1576384546,卓斯塔苍白骑兵,卓斯塔蒼白騎兵,Cavalière pâle de Trostad,Fahle Reiterin aus Trostad,Cavalcatrice Pallida di Trostad,トロスタッドの死騎手,트로스타드의 창백한 기수,Ginete Pálido de Trostad,Бледная Всадница Тростада,Jinete pálida de Trostad
Pick the Brain,"Pick the Brain	{2}{B}
Sorcery
Target opponent reveals their hand. You choose a nonland card from it and exile that card.
Delirium — If there are four or more card types among cards in your graveyard, search that player's graveyard, hand, and library for any number of cards with the same name as the exiled card, exile those cards, then that player shuffles.

",https://scryfall.com/card/iko/143/pick-the-brain,https://cards.scryfall.io/large/front/5/3/53503e59-6b6c-4de1-8528-458ab94f4e9a.jpg?1576384552,采摘思绪,採摘思緒,Creuser la cervelle,Gedanken zerpflücken,Scervellarsi,知恵の拝借,뇌 끄집어내기,Colher o Cérebro,Очистка Мозга,Hurgar en el cerebro
Rancid Rats,"Rancid Rats	{1}{B}
Creature — Zombie Rat
Skulk (This creature can't be blocked by creatures with greater power.)
Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
1/1
",https://scryfall.com/card/iko/144/rancid-rats,https://cards.scryfall.io/large/front/3/3/336e0a75-8104-4e88-aad0-af7ac3efc115.jpg?1576384558,腐臭鼠,腐臭鼠,Rats déliquescents,Ranzige Ratten,Ratti Putrefatti,腐臭ネズミ,변질된 쥐,Ratos Rançosos,Прогнившие Крысы,Ratas putrefactas
Relentless Dead,"Relentless Dead	{B}{B}
Creature — Zombie
Menace (This creature can't be blocked except by two or more creatures.)
When this creature dies, you may pay {B}. If you do, return it to its owner's hand.
When this creature dies, you may pay {X}. If you do, return another target Zombie creature card with mana value X from your graveyard to the battlefield.
2/2
",https://scryfall.com/card/iko/145/relentless-dead,https://cards.scryfall.io/large/front/2/a/2a0d7998-2f3d-43b8-a0be-6ff7e5c83223.jpg?1576384563,无情亡者,無情亡者,Morts implacables,Unablässiger Toter,Morto Implacabile,無情な死者,집요한 망자,Morto Persistente,Упорный Мертвец,Muerto implacable
Rottenheart Ghoul,"Rottenheart Ghoul	{3}{B}
Creature — Zombie
When this creature dies, target player discards a card.
2/4
",https://scryfall.com/card/iko/146/rottenheart-ghoul,https://cards.scryfall.io/large/front/9/3/933f0504-c611-4557-b1e6-f5be72154805.jpg?1576384569,腐心食尸鬼,腐心食屍鬼,Goule au cœur putride,Gammelherz-Ghul,Ghoul dal Cuore Putrido,腐敗心のグール,썩은 심장의 악귀,Carniçal do Coração Pútrido,Упырь Гнилого Сердца,Necrófaga corazón pútrido
Sanitarium Skeleton,"Sanitarium Skeleton	{B}
Creature — Skeleton
{2}{B}: Return this card from your graveyard to your hand.
1/2
",https://scryfall.com/card/iko/147/sanitarium-skeleton,https://cards.scryfall.io/large/front/1/1/119020b3-9d26-4153-b7b9-28375f7fa915.jpg?1736468037,疯人院骷髅妖,瘋人院骷髏妖,Squelette interné,Skelett aus dem Sanatorium,Scheletro del Manicomio,療養所の骸骨,요양소 해골,Esqueleto do Sanatório,Скелет из Лечебницы,Esqueleto del sanatorio
Shamble Back,"Shamble Back	{B}
Sorcery
Exile target creature card from a graveyard. Create a 2/2 black Zombie creature token. You gain 2 life.

",https://scryfall.com/card/iko/148/shamble-back,https://cards.scryfall.io/large/front/f/6/f6913dce-05f5-4e1b-9dd9-67eb347b5be8.jpg?1576384582,蹒跚而回,蹣跚而回,Retour titubant,Zurückschlurfen,Ritorno Barcollante,よろめく帰還,살육장,Capengar de Volta,Шаркающее Возвращение,Arrastrarse de vuelta
Sinister Concoction,"Sinister Concoction	{B}
Enchantment
{B}, Pay 1 life, Mill a card, Discard a card, Sacrifice this enchantment: Destroy target creature.

",https://scryfall.com/card/iko/149/sinister-concoction,https://cards.scryfall.io/large/front/8/1/815ca911-ccc1-4466-8d12-054b8d241992.jpg?1576384588,调和恶念,調和惡念,Sinistre mixture,Übles Gebräu,Intruglio Sinistro,悪意の調合,사악한 혼합물,Mistura Sinistra,Мерзкое Варево,Brebaje siniestro
Stallion of Ashmouth,"Stallion of Ashmouth	{3}{B}
Creature — Nightmare Horse
Delirium — {1}{B}: This creature gets +1/+1 until end of turn. Activate only if there are four or more card types among cards in your graveyard.
3/3
",https://scryfall.com/card/iko/150/stallion-of-ashmouth,https://cards.scryfall.io/large/front/7/b/7b465a5d-3ce4-4c96-a3f3-4ad9716946c4.jpg?1576384594,烬口雄驹,燼口雄駒,Étalon de Cendregueule,Hengst vom Aschenmaul,Stallone di Fauci di Cenere,灰口の雄馬,잿주둥이 종마,Corcel de Boca Cinzenta,Скакун Пепельной Пропасти,Garañón de Bocaceniza
Stromkirk Mentor,"Stromkirk Mentor	{3}{B}
Creature — Vampire Soldier
When this creature enters, put a +1/+1 counter on another target Vampire you control.
4/2
",https://scryfall.com/card/iko/151/stromkirk-mentor,https://cards.scryfall.io/large/front/a/a/aa90b7dc-fb90-411e-a762-06a800bae0cf.jpg?1576384600,溪堡明师,溪堡明師,Mentor de Stromkirk,Stromkirch-Mentor,Mentore di Stromkirk,流城の導師,스트롬커크 스승,Mentor Stromkirk,Стромкиркский Наставник,Mentor Stromkirk
Throttle,"Throttle	{4}{B}
Instant
Target creature gets -4/-4 until end of turn.

",https://scryfall.com/card/iko/152/throttle,https://cards.scryfall.io/large/front/9/5/953f9001-17b2-4087-8d87-5dbaa6c48b16.jpg?1576384606,勒杀,勒殺,Étranglement,Erdrosseln,Strozzare,絞首,목조르기,Estrangular,Удавить,Estrangular
To the Slaughter,"To the Slaughter	{2}{B}
Instant
Target player sacrifices a creature or planeswalker of their choice.
Delirium — If there are four or more card types among cards in your graveyard, instead that player sacrifices a creature and a planeswalker of their choice.

",https://scryfall.com/card/iko/153/to-the-slaughter,https://cards.scryfall.io/large/front/5/a/5a645c8d-7cfb-466b-9fd0-e1c26bf6f652.jpg?1576384612,送入虎口,送入虎口,À l'abattoir,Zur Schlachtbank führen,Al Macello,餌食,도살자의 손아귀,Para o Abate,На Заклание,Al matadero
Tooth Collector,"Tooth Collector	{2}{B}
Creature — Human Rogue
When this creature enters, target creature an opponent controls gets -1/-1 until end of turn.
Delirium — At the beginning of each opponent's upkeep, if there are four or more card types among cards in your graveyard, target creature that player controls gets -1/-1 until end of turn.
3/2
",https://scryfall.com/card/iko/154/tooth-collector,https://cards.scryfall.io/large/front/f/e/febc9f63-a225-438d-b835-07a561ba91f5.jpg?1576384619,集齿客,集齒客,Collecteur de dents,Zahnsammler,Collezionista di Denti,歯牙収集家,이빨 수집가,Colecionador de Dentes,Коллекционер Зубов,Coleccionista de dientes
