name,oracle_text,scryfall_link,image_src,chinese_simplified,chinese_traditional,french,german,italian,japanese,korean,portuguese,russian,spanish
Medomai the Ageless,"Medomai the Ageless	{4}{W}{U}
Legendary Creature — Sphinx
Flying
Whenever Medomai deals combat damage to a player, take an extra turn after this one.
Medomai can't attack during extra turns.
4/4
",https://scryfall.com/card/ths/196/medomai-the-ageless,https://cards.scryfall.io/large/front/b/5/b5f4b3cf-2c78-42c9-9873-3758c7f7bb7d.jpg?1562826823,永生者墨冬迈,永生者墨冬邁,Médomaï le Sans-âge,Medomai der Zeitlose,Medomai l'Eterno,老いざるメドマイ,불사의 메도마이,"Medomai, o Atemporal",Медомай Извечный,"Medomai, el inmortal"
Pharika's Mender,"Pharika's Mender	{3}{B}{G}
Creature — Gorgon
When this creature enters, you may return target creature or enchantment card from your graveyard to your hand.
4/3
",https://scryfall.com/card/ths/197/pharikas-mender,https://cards.scryfall.io/large/front/5/d/5deaa491-d95b-481f-aa47-8e7219174cc5.jpg?1576383214,芳瑞卡的照护师,芳瑞卡的照護師,Relieuse de Pharika,Heilerin der Pharika,Riparatrice di Farika,ファリカの癒し人,파리카의 치유사,Reparador de Fárica,Целительница Фарики,Resucitadora de Farika
Polis Crusher,"Polis Crusher	{2}{R}{G}
Creature — Cyclops
Trample, protection from enchantments
{4}{R}{G}: Monstrosity 3. (If this creature isn't monstrous, put three +1/+1 counters on it and it becomes monstrous.)
Whenever this creature deals combat damage to a player, if this creature is monstrous, destroy target enchantment that player controls.
4/4
",https://scryfall.com/card/ths/198/polis-crusher,https://cards.scryfall.io/large/front/8/0/80874006-d057-49b8-981c-1d685ad1474b.jpg?1562820592,城邦破坏人,城邦破壞人,Écrabouilleur de polis,Polis-Zerstampfer,Distruttore di Polis,都市国家の破壊者,폴리스 파괴자,Esmagador de Pólis,Разрушитель Полисов,Aplastapolis
Prophet of Kruphix,"Prophet of Kruphix	{3}{G}{U}
Creature — Human Wizard
Untap all creatures and lands you control during each other player's untap step.
You may cast creature spells as though they had flash.
2/3
",https://scryfall.com/card/ths/199/prophet-of-kruphix,https://cards.scryfall.io/large/front/4/5/45de923f-fdab-460c-96f4-f62aefa9ad73.jpg?1562817436,克鲁菲斯的先知,克魯菲斯的先知,Prophétesse de Kruphix,Prophetin des Kruphix,Profetessa di Krufix,クルフィックスの預言者,크루픽스의 예언자,Profeta de Crufix,Прорицательница Круфикса,Profeta de Krufix
Psychic Intrusion,"Psychic Intrusion	{3}{U}{B}
Sorcery
Target opponent reveals their hand. You choose a nonland card from that player's graveyard or hand and exile it. You may cast that card for as long as it remains exiled, and you may spend mana as though it were mana of any color to cast that spell.

",https://scryfall.com/card/ths/200/psychic-intrusion,https://cards.scryfall.io/large/front/2/b/2b6e1d03-ad24-4bde-ab3c-28f94e776a4e.jpg?1562816113,心灵入侵,心靈入侵,Intrusion psychique,Seelisches Eindringen,Intrusione Psichica,精神的な介入,정신 침투,Intrusão Psíquica,Вторжение в Разум,Intrusión psíquica
Reaper of the Wilds,"Reaper of the Wilds	{2}{B}{G}
Creature — Gorgon
Whenever another creature dies, scry 1.
{B}: This creature gains deathtouch until end of turn.
{1}{G}: This creature gains hexproof until end of turn.
4/5
",https://scryfall.com/card/ths/201/reaper-of-the-wilds,https://cards.scryfall.io/large/front/0/1/016d333a-6a04-42ff-ba65-b3a5d251893e.jpg?1592754781,蛮荒夺命妖,蠻荒奪命妖,Faucheuse des terres sauvages,Wilde Meuchlerin,Mietitrice delle Terre Selvagge,荒野の収穫者,야생의 사신,Ceifador das Selvas,Жница Дебрей,Segadora de lo salvaje
Sentry of the Underworld,"Sentry of the Underworld	{3}{W}{B}
Creature — Griffin Skeleton
Flying, vigilance
{W}{B}, Pay 3 life: Regenerate this creature.
3/3
",https://scryfall.com/card/ths/202/sentry-of-the-underworld,https://cards.scryfall.io/large/front/0/1/018a9c98-1cb4-4c53-a765-c15808c4ab44.jpg?1562814015,冥界哨卫,冥界哨衛,Sentinelle du Monde souterrain,Wächter der Unterwelt,Sentinella dell'Ade,死の国の歩哨,저승 보초병,Sentinela do Submundo,Страж Подземного Царства,Centinela del Inframundo
Shipwreck Singer,"Shipwreck Singer	{U}{B}
Creature — Siren
Flying
{1}{U}: Target creature an opponent controls attacks this turn if able.
{1}{B}, {T}: Attacking creatures get -1/-1 until end of turn.
1/2
",https://scryfall.com/card/ths/203/shipwreck-singer,https://cards.scryfall.io/large/front/6/e/6e38de33-b2f1-40f4-bf3c-2ebc738cf8ad.jpg?1576383222,海难歌手,海難歌手,Chanteuse de naufrage,Schiffswrack-Sirene,Sirena dei Naufragi,難破船の歌い手,난파선 세이렌,Sirena do Naufrágio,Сирена Кораблекрушений,Sirena de naufragios
Spellheart Chimera,"Spellheart Chimera	{1}{U}{R}
Creature — Chimera
Flying, trample
Spellheart Chimera's power is equal to the number of instant and sorcery cards in your graveyard.
*/3
",https://scryfall.com/card/ths/204/spellheart-chimera,https://cards.scryfall.io/large/front/8/7/8782a7b7-79ca-4e5c-845b-d662222574c0.jpg?1592761657,咒心盖美拉,咒心蓋美拉,Chimère au cœur magique,Zauberherz-Chimäre,Chimera Infusa di Magia,魔心のキマイラ,마력심장 키메라,Quimera Enfeitiçada,Колдовская Химера,Quimera almahechizada
Steam Augury,"Steam Augury	{2}{U}{R}
Instant
Reveal the top five cards of your library and separate them into two piles. An opponent chooses one of those piles. Put that pile into your hand and the other into your graveyard.

",https://scryfall.com/card/ths/205/steam-augury,https://cards.scryfall.io/large/front/3/b/3bb510af-2cc7-4992-aeef-556e8a63f146.jpg?1562703305,氲形预示,氳形預示,Augure de vapeur,Seherische Dämpfe,Divinazione dal Vapore,蒸気占い,수증기 속의 미래,Augúrio Vaporoso,Гадание по Пару,Augurio de vapor
Triad of Fates,"Triad of Fates	{2}{W}{B}
Legendary Creature — Human Wizard
{1}, {T}: Put a fate counter on another target creature.
{W}, {T}: Exile target creature that has a fate counter on it, then return it to the battlefield under its owner's control.
{B}, {T}: Exile target creature that has a fate counter on it. Its controller draws two cards.
3/3
",https://scryfall.com/card/ths/206/triad-of-fates,https://cards.scryfall.io/large/front/5/8/588a8f90-4344-4882-9671-4c7295186a58.jpg?1562818431,命运三人组,命運三人組,Triade des Moires,Triade des Schicksals,Triade delle Moire,運命の三人組,운명의 세자매,Tríade dos Destinos,Триада Судеб,Las Moiras
"Tymaret, the Murder King","Tymaret, the Murder King	{B}{R}
Legendary Creature — Zombie Warrior
{1}{R}, Sacrifice another creature: Tymaret deals 2 damage to target player or planeswalker.
{1}{B}, Sacrifice a creature: Return this card from your graveyard to your hand.
2/2
",https://scryfall.com/card/ths/207/tymaret-the-murder-king,https://cards.scryfall.io/large/front/4/c/4c4ce848-a57d-4e88-8093-9fb1408523bc.jpg?1562817787,谋杀王提玛瑞,謀殺王提瑪瑞,"Tymaret, le Roi assassin","Tymaret, der mordende König","Tymaret, il Re dell'Omicidio",殺人王、ティマレット,살육의 왕 티마렛,"Tymaret, Rei do Assassinato","Тимарет, Король Убийств","Tymaret, el rey asesino"
Underworld Cerberus,"Underworld Cerberus	{3}{B}{R}
Creature — Dog
This creature can't be blocked except by three or more creatures.
Cards in graveyards can't be the targets of spells or abilities.
When this creature dies, exile it and each player returns all creature cards from their graveyard to their hand.
6/6
",https://scryfall.com/card/ths/208/underworld-cerberus,https://cards.scryfall.io/large/front/3/a/3a078c3d-88db-4459-9667-ce610ae2f660.jpg?1562816806,冥界狱犬,冥界獄犬,Cerbère du Monde souterrain,Zerberus der Unterwelt,Cerbero dell'Ade,死の国のケルベロス,저승 켈베로스,Cérbero do Submundo,Цербер из Подземного Царства,Cerbero del Inframundo
"Xenagos, the Reveler","Xenagos, the Reveler	{2}{R}{G}
Legendary Planeswalker — Xenagos
[+1]: Add X mana in any combination of {R} and/or {G}, where X is the number of creatures you control.
[0]: Create a 2/2 red and green Satyr creature token with haste.
[−6]: Exile the top seven cards of your library. You may put any number of creature and/or land cards from among them onto the battlefield.

",https://scryfall.com/card/ths/209/xenagos-the-reveler,https://cards.scryfall.io/large/front/e/d/edfd90ee-a142-4a80-b383-802bbee2cef1.jpg?1674142531,贪欢者谢纳戈斯,貪歡者謝納戈斯,"Xénagos, le Fêtard",Xenagos der Hedonist,"Xenagos, il Dissoluto",歓楽者ゼナゴス,난봉꾼 제나고스,"Xenagos, o Orgíaco",Ксенаг Гуляка,"Xenagos, el juerguista"
Akroan Horse,"Akroan Horse	{4}
Artifact Creature — Horse
Defender
When this creature enters, an opponent gains control of it.
At the beginning of your upkeep, each opponent creates a 1/1 white Soldier creature token.
0/4
",https://scryfall.com/card/ths/210/akroan-horse,https://cards.scryfall.io/large/front/3/1/31a8954f-467d-4eb9-8a48-d25bae9529b8.jpg?1562394382,阿喀洛斯木马,阿喀洛斯木馬,Cheval d'Akros,Akroisches Pferd,Cavallo di Akros,アクロスの木馬,아크로스의 목마,Cavalo de Ácros,Акросский Конь,Caballo akroniense
Anvilwrought Raptor,"Anvilwrought Raptor	{4}
Artifact Creature — Bird
Flying
First strike (This creature deals combat damage before creatures without first strike.)
2/1
",https://scryfall.com/card/ths/211/anvilwrought-raptor,https://cards.scryfall.io/large/front/a/a/aa6d7bbe-0418-4a58-a97b-13b50eb0b642.jpg?1592517598,锻砧猛禽,鍛砧猛禽,Rapace forgé,Schmiedeeiserner Raubvogel,Rapace Forgiato,金床鋳込みの猛禽,대장간에서 태어난 새,Raptor Forjado na Bigorna,Кованая Птица,Rapaz de metal forjado
Bronze Sable,"Bronze Sable	{2}
Artifact Creature — Sable

2/1
",https://scryfall.com/card/ths/212/bronze-sable,https://cards.scryfall.io/large/front/a/9/a95f8df0-3490-47ad-b452-76fe60179242.jpg?1593860898,青铜紫貂,青銅紫貂,Zibeline de bronze,Bronzezobel,Zibellino di Bronzo,青銅の黒貂,청동 담비,Zibelina de Bronze,Бронзовый Соболь,Marta de bronce
Burnished Hart,"Burnished Hart	{3}
Artifact Creature — Elk
{3}, Sacrifice this creature: Search your library for up to two basic land cards, put them onto the battlefield tapped, then shuffle.
2/2
",https://scryfall.com/card/ths/213/burnished-hart,https://cards.scryfall.io/large/front/6/5/65ebbff0-fbe6-4310-a33f-e00bb2534979.jpg?1730489535,光洁雄鹿,光潔雄鹿,Cerf bruni,Glanzgeschliffener Hirsch,Cervo Brunito,つややかな雄鹿,금속 숫사슴,Cervo Brunido,Сверкающий Олень,Venado bruñido
Colossus of Akros,"Colossus of Akros	{8}
Artifact Creature — Golem
Defender, indestructible
{10}: Monstrosity 10. (If this creature isn't monstrous, put ten +1/+1 counters on it and it becomes monstrous.)
As long as this creature is monstrous, it has trample and can attack as though it didn't have defender.
10/10
",https://scryfall.com/card/ths/214/colossus-of-akros,https://cards.scryfall.io/large/front/3/e/3e394ffe-7460-4c59-a403-e9404b0d10c1.jpg?1562817037,阿喀洛斯巨像,阿喀洛斯巨像,Colosse d'Akros,Der Koloss von Akros,Colosso di Akros,アクロスの巨像,아크로스의 거상,Colosso de Ácros,Колосс Акросский,Coloso de Akros
Flamecast Wheel,"Flamecast Wheel	{1}
Artifact
{5}, {T}, Sacrifice this artifact: It deals 3 damage to target creature.

",https://scryfall.com/card/ths/215/flamecast-wheel,https://cards.scryfall.io/large/front/5/c/5cfa31c9-5a11-4366-9063-056a659f3d0d.jpg?1562818716,铸焰轮,鑄焰輪,Roue en métal coulé,Flammengegossenes Rad,Ruota Forgiata nelle Fiamme,炎放ちの車輪,불뿜는 바퀴,Roda Chamejante,Огненное Колесо,Rueda flamígera
Fleetfeather Sandals,"Fleetfeather Sandals	{2}
Artifact — Equipment
Equipped creature has flying and haste.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)

",https://scryfall.com/card/ths/216/fleetfeather-sandals,https://cards.scryfall.io/large/front/2/2/2222f499-09f9-45a6-8255-9de79df76f1c.jpg?1562815650,飞羽足履,飛羽足履,Talaria,Flinkfeder-Sandalen,Sandali Rapidapiuma,速羽根のサンダル,가벼운 깃털 샌달,Sandálias de Pena-veloz,Крылатые Сандалии,Sandalias de pluma veloz
Guardians of Meletis,"Guardians of Meletis	{3}
Artifact Creature — Golem
Defender (This creature can't attack.)
0/6
",https://scryfall.com/card/ths/217/guardians-of-meletis,https://cards.scryfall.io/large/front/2/f/2ff39de2-d071-4568-baac-25b505a2da56.jpg?1562013207,迈勒提斯守护者,邁勒提斯守護者,Vigiles de Mélétis,Wächter von Meletis,Guardiani di Meletis,メレティスの守護者,멜레티스의 수호자,Guardiões de Meletis,Стражи Мелетиды,Guardianes de Meletis
Opaline Unicorn,"Opaline Unicorn	{3}
Artifact Creature — Unicorn
{T}: Add one mana of any color.
1/2
",https://scryfall.com/card/ths/218/opaline-unicorn,https://cards.scryfall.io/large/front/1/6/160d39b0-76c5-4218-97e5-5903f781dafc.jpg?1576383279,清辉独角兽,清輝獨角獸,Licorne d'opaline,Opaleinhorn,Unicorno Opalino,乳白色の一角獣,단백석 유니콘,Unicórnio Opalino,Опалиновый Единорог,Unicornio de opalina
Prowler's Helm,"Prowler's Helm	{2}
Artifact — Equipment
Equipped creature can't be blocked except by Walls.
Equip {2}

",https://scryfall.com/card/ths/219/prowlers-helm,https://cards.scryfall.io/large/front/c/1/c100a22c-bf34-42b7-9339-4733698c0935.jpg?1562829057,游掠者之盔,遊掠者之盔,Heaume du rôdeur,Helm des Herumtreibers,Elmo del Predone,こそ泥の兜,배회자의 투구,Elmo do Espreitador,Шлем Бродяги,Yelmo de rondador
Pyxis of Pandemonium,"Pyxis of Pandemonium	{1}
Artifact
{T}: Each player exiles the top card of their library face down.
{7}, {T}, Sacrifice this artifact: Each player turns face up all cards they own exiled with this artifact, then puts all permanent cards among them onto the battlefield.

",https://scryfall.com/card/ths/220/pyxis-of-pandemonium,https://cards.scryfall.io/large/front/d/b/dbc6a246-f32a-4dc0-9785-4038804f372f.jpg?1562833569,魔异盒,魔異盒,Pyxide de pandémonium,Pyxis des Pandämoniums,Vaso del Pandemonio,伏魔殿のピュクシス,아수라장 보석함,Pyxis do Pandemônio,Пиксида Пандемония,Pyxis del pandemónium
Traveler's Amulet,"Traveler's Amulet	{1}
Artifact
{1}, Sacrifice this artifact: Search your library for a basic land card, reveal it, put it into your hand, then shuffle.

",https://scryfall.com/card/ths/221/travelers-amulet,https://cards.scryfall.io/large/front/2/6/26a7e5f0-0d60-4118-ad10-b27c7382511a.jpg?1736468656,旅人护身符,旅人護身符,Amulette du voyageur,Amulett des Reisenden,Amuleto del Viaggiatore,旅行者の護符,여행자의 부적,Amuleto do Viajante,Амулет Путешественника,Amuleto del viajero
Witches' Eye,"Witches' Eye	{1}
Artifact — Equipment
Equipped creature has ""{1}, {T}: Scry 1."" (To scry 1, look at the top card of your library, then you may put that card on the bottom.)
Equip {1}

",https://scryfall.com/card/ths/222/witches-eye,https://cards.scryfall.io/large/front/6/d/6d989daa-78eb-4120-81b5-7866a7b04590.jpg?1562819570,女巫之眼,女巫之眼,Œil des Grées,Auge der Hexe,Occhio delle Streghe,魔女の目,마녀의 눈,Olho de Bruxa,Ведьмин Глаз,Ojo de las Grayas
"Nykthos, Shrine to Nyx","Nykthos, Shrine to Nyx	
Legendary Land
{T}: Add {C}.
{2}, {T}: Choose a color. Add an amount of mana of that color equal to your devotion to that color. (Your devotion to a color is the number of mana symbols of that color in the mana costs of permanents you control.)

",https://scryfall.com/card/ths/223/nykthos-shrine-to-nyx,https://cards.scryfall.io/large/front/8/3/834b27a0-dfd7-4f96-8cde-cacac4b24acc.jpg?1594077253,夜天神殿尼索斯,夜天神殿尼索斯,"Nykthos, reliquaire de Nyx","Nykthos, Schrein von Nyx","Nyktos, Santuario di Nyx",ニクスの祭殿、ニクソス,닉스의 신전 닉소스,"Nyktos, Santuário de Nyx","Никтос, Святилище Никса","Nyktos, altar de Nyx"
Temple of Abandon,"Temple of Abandon	
Land
This land enters tapped.
When this land enters, scry 1. (Look at the top card of your library. You may put that card on the bottom.)
{T}: Add {R} or {G}.

",https://scryfall.com/card/ths/224/temple-of-abandon,https://cards.scryfall.io/large/front/d/2/d2ce0759-6b24-41a6-8a24-16cf44dfc162.jpg?1743207768,离弃殿堂,離棄殿堂,Temple de l'abandon,Tempel der Unbekümmertheit,Tempio dell'Abbandono,奔放の神殿,단념의 신전,Templo do Abandono,Храм Забвения,Templo del abandono
Temple of Deceit,"Temple of Deceit	
Land
This land enters tapped.
When this land enters, scry 1. (Look at the top card of your library. You may put that card on the bottom.)
{T}: Add {U} or {B}.

",https://scryfall.com/card/ths/225/temple-of-deceit,https://cards.scryfall.io/large/front/e/1/e18748ce-e52e-4cd1-89d4-cd2578a0d574.jpg?1730491238,诡诈殿堂,詭詐殿堂,Temple de la tromperie,Tempel der Täuschung,Tempio dell'Inganno,欺瞞の神殿,속임수의 신전,Templo do Engano,Храм Обмана,Templo del engaño
